item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,continuation_sum_surprisal,continuation_mean_surprisal,count,log_count
69,inconceivable_syntactic,He wrote an equation on,across.,-22.03439712524414,-11.01719856262207,meta-llama/meta-llama-3-70b,22.03439712524414,11.01719856262207,41103,10.623836390521218
0,impossible,,a freezer,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,69,4.23410650459726
0,improbable,,an airfryer,-50.18298982491861,-10.036597964983722,infinigram,50.18298982491861,10.036597964983722,0,-inf
0,inconceivable,,a sigh,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,437,6.07993319509559
0,inconceivable_syntactic,,grasp,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1776,7.4821189235521155
0,probable,,an oven,-20.96152625371746,-10.48076312685873,infinigram,20.96152625371746,10.48076312685873,192,5.2574953720277815
1,impossible,,a refrigerator,-19.165858385625693,-9.582929192812847,infinigram,19.165858385625693,9.582929192812847,144,4.969813299576001
1,improbable,,a microwave,-19.165858385625693,-9.582929192812847,infinigram,19.165858385625693,9.582929192812847,188,5.236441962829949
1,inconceivable,,justice,-10.825641064678658,-10.825641064678658,infinigram,10.825641064678658,10.825641064678658,7511,8.924123891686012
1,inconceivable_syntactic,,began,-10.825641064678658,-10.825641064678658,infinigram,10.825641064678658,10.825641064678658,26091,10.169345706257875
1,probable,,a kettle,-19.165858385625693,-9.582929192812847,infinigram,19.165858385625693,9.582929192812847,58,4.060443010546419
2,impossible,,a pillow,-12.759405956805793,-6.3797029784028965,infinigram,12.759405956805793,6.3797029784028965,208,5.337538079701318
2,improbable,,a table,-10.619339793309521,-5.309669896654761,infinigram,10.619339793309521,5.309669896654761,2345,7.76004068088038
2,inconceivable,,a texture,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,122,4.804021044733257
2,inconceivable_syntactic,,of,-8.335029882969918,-8.335029882969918,infinigram,8.335029882969918,8.335029882969918,5445143,15.510234576630603
2,probable,,a rock,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,873,6.771935555839602
3,impossible,,gas,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,21820,9.990582259387061
3,improbable,,grass,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,4870,8.490849216076635
3,inconceivable,,language,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,24102,10.090050103587338
3,inconceivable_syntactic,,at,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,791313,13.581448870124031
3,probable,,brick,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1967,7.584264818389059
4,impossible,,soup,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,1980,7.590852123688581
4,improbable,,plastic,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,7762,8.956995311928852
4,inconceivable,,dance,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,5616,8.633374945705647
4,inconceivable_syntactic,,fell,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,11003,9.305923241869912
4,probable,,steel,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,5310,8.577347114235984
5,impossible,,a sandwich,-21.27908506706807,-10.639542533534035,infinigram,21.27908506706807,10.639542533534035,288,5.662960480135946
5,improbable,,a laptop,-19.407282890166478,-9.703641445083239,infinigram,19.407282890166478,9.703641445083239,414,6.025865973825314
5,inconceivable,,mass,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,28354,10.252523392677578
5,inconceivable_syntactic,,with,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,1330755,14.101257008307675
5,probable,,a phone,-19.264182046525804,-9.632091023262902,infinigram,19.264182046525804,9.632091023262902,1272,7.148345743900068
6,impossible,,a tornado,-20.588019594998382,-10.294009797499191,infinigram,20.588019594998382,10.294009797499191,150,5.0106352940962555
6,improbable,,a backpack,-20.993484703106546,-10.496742351553273,infinigram,20.993484703106546,10.496742351553273,121,4.795790545596741
6,inconceivable,,a law,-21.686631883666493,-10.843315941833247,infinigram,21.686631883666493,10.843315941833247,1554,7.348587530927593
6,inconceivable_syntactic,,give,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,54322,10.902684580406032
6,probable,,a tote bag,-38.10984911157888,-9.52746227789472,infinigram,38.10984911157888,9.52746227789472,9,2.1972245773362196
7,impossible,,a sock,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,65,4.174387269895637
7,improbable,,a nail,-11.843115224931637,-5.9215576124658185,infinigram,11.843115224931637,5.9215576124658185,181,5.198497031265826
7,inconceivable,,laughter,-11.470524098899068,-11.470524098899068,infinigram,11.470524098899068,11.470524098899068,1709,7.443663683115591
7,inconceivable_syntactic,,forget,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,7018,8.85623355614316
7,probable,,a chisel,-20.493467580613107,-6.831155860204369,infinigram,20.493467580613107,6.831155860204369,34,3.5263605246161616
8,impossible,,a raindrop,-32.474854639029104,-10.824951546343035,infinigram,32.474854639029104,10.824951546343035,5,1.6094379124341003
8,improbable,,a puddle,-29.146126044283886,-9.715375348094629,infinigram,29.146126044283886,9.715375348094629,79,4.3694478524670215
8,inconceivable,,an exclamation,-32.475332021786585,-10.825110673928862,infinigram,32.475332021786585,10.825110673928862,87,4.465908118654584
8,inconceivable_syntactic,,become,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,39221,10.576967596620598
8,probable,,a lake,-21.649909724667467,-10.824954862333733,infinigram,21.649909724667467,10.824954862333733,250,5.521460917862246
9,impossible,,fire,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,20732,9.939433679309596
9,improbable,,snow,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,7175,8.878358040627822
9,inconceivable,,yesterday,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,4751,8.46611040118692
9,inconceivable_syntactic,,onto,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,15803,9.667955074409104
9,probable,,ice,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,9577,9.16711966952162
10,impossible,,a rag,-12.35394084869763,-6.176970424348815,infinigram,12.35394084869763,6.176970424348815,151,5.017279836814924
10,improbable,,a sword,-12.35394084869763,-6.176970424348815,infinigram,12.35394084869763,6.176970424348815,349,5.855071922202427
10,inconceivable,,a color,-10.233677312497537,-5.116838656248769,infinigram,10.233677312497537,5.116838656248769,1230,7.114769448366463
10,inconceivable_syntactic,,through,-10.2177611304037,-10.2177611304037,infinigram,10.2177611304037,10.2177611304037,133222,11.799772188615327
10,probable,,a knife,-10.967646487577738,-5.483823243788869,infinigram,10.967646487577738,5.483823243788869,872,6.77078942390898
11,impossible,,mustard,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,698,6.548219102762372
11,improbable,,a scarf,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,96,4.564348191467836
11,inconceivable,,a country,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,2180,7.687080155783135
11,inconceivable_syntactic,,without,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,93309,11.443671845205685
11,probable,,a sponge,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,113,4.727387818712341
12,impossible,,a crayon,-32.329854243453354,-8.082463560863339,infinigram,32.329854243453354,8.082463560863339,11,2.3978952727983707
12,improbable,,a hat,-12.066258776245846,-6.033129388122923,infinigram,12.066258776245846,6.033129388122923,507,6.2285110035911835
12,inconceivable,,a week,-12.35394084869763,-6.176970424348815,infinigram,12.35394084869763,6.176970424348815,6751,8.81744592104187
12,inconceivable_syntactic,,into,-10.777376918339122,-10.777376918339122,infinigram,10.777376918339122,10.777376918339122,242073,12.396994612543299
12,probable,,a vacuum,-10.679964415125955,-5.3399822075629775,infinigram,10.679964415125955,5.3399822075629775,766,6.641182169740591
13,impossible,,oil,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,19914,9.89917828094803
13,improbable,,a rope,-21.650029097562108,-10.825014548781054,infinigram,21.650029097562108,10.825014548781054,333,5.808142489980444
13,inconceivable,,a poem,-21.650029097562108,-10.825014548781054,infinigram,21.650029097562108,10.825014548781054,427,6.056784013228625
13,inconceivable_syntactic,,before,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,120252,11.697344819846329
13,probable,,a ladder,-21.650029097562108,-10.825014548781054,infinigram,21.650029097562108,10.825014548781054,216,5.375278407684165
14,impossible,,fog,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,1677,7.424761761823209
14,improbable,,glue,-10.777376918339122,-10.777376918339122,infinigram,10.777376918339122,10.777376918339122,1047,6.953684210870537
14,inconceivable,,a word,-10.967646487577738,-5.483823243788869,infinigram,10.967646487577738,5.483823243788869,3159,8.058010800802085
14,inconceivable_syntactic,,until,-10.777376918339122,-10.777376918339122,infinigram,10.777376918339122,10.777376918339122,54753,10.91058744069813
14,probable,,a zipper,-12.066258776245846,-6.033129388122923,infinigram,12.066258776245846,6.033129388122923,38,3.6375861597263857
15,impossible,,sparks,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,457,6.124683390894205
15,improbable,,bubbles,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1178,7.071573364211532
15,inconceivable,,seasons,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,4134,8.327000740241713
15,inconceivable_syntactic,,forgive,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1521,7.327123292259293
15,probable,,blocks,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,7272,8.891786635857315
16,impossible,,the moon,-20.17841289842448,-10.08920644921224,infinigram,20.17841289842448,10.08920644921224,1858,7.527255919373784
16,improbable,,insects,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1708,7.443078374348516
16,inconceivable,,thoughts,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,7712,8.950532836290382
16,inconceivable_syntactic,,do,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,247429,12.41887895114932
16,probable,,pasta,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1038,6.945051063725834
17,impossible,,a heater,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,115,4.74493212836325
17,improbable,,shades,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,1016,6.923628628138427
17,inconceivable,,a taste,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,499,6.212606095751519
17,inconceivable_syntactic,,have,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,660383,13.40057524872222
17,probable,,a fan,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,1457,7.284134806195205
18,impossible,,a hair,-21.649909725459224,-10.824954862729612,infinigram,21.649909725459224,10.824954862729612,322,5.7745515455444085
18,improbable,,sheets,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,3450,8.146129510025405
18,inconceivable,,a chant,-21.649909725459224,-10.824954862729612,infinigram,21.649909725459224,10.824954862729612,30,3.4011973816621555
18,inconceivable_syntactic,,make,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,123786,11.726309547216001
18,probable,,curtains,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,721,6.580639137284949
19,impossible,,smoke,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,5049,8.526945482858915
19,improbable,,mud,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,2239,7.713784616598755
19,inconceivable,,math,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,2948,7.988882253309227
19,inconceivable_syntactic,,follow,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,24743,10.116297899710545
19,probable,,clay,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,1460,7.286191714702382
20,impossible,,a tissue,-20.551496382380154,-10.275748191190077,infinigram,20.551496382380154,10.275748191190077,274,5.6131281063880705
20,improbable,,a chair,-20.551496382380154,-10.275748191190077,infinigram,20.551496382380154,10.275748191190077,1050,6.956545443151569
20,inconceivable,,a day,-20.551496382380154,-10.275748191190077,infinigram,20.551496382380154,10.275748191190077,7117,8.87024156729927
20,inconceivable_syntactic,,choose,-10.82516375668662,-10.82516375668662,infinigram,10.82516375668662,10.82516375668662,13746,9.52850315168155
20,probable,,a shoe,-20.551496382380154,-10.275748191190077,infinigram,20.551496382380154,10.275748191190077,226,5.420534999272286
21,impossible,,a popsicle,-21.5052077389673,-7.168402579655766,infinigram,21.5052077389673,7.168402579655766,15,2.70805020110221
21,improbable,,a scythe,-29.72770169546959,-7.431925423867398,infinigram,29.72770169546959,7.431925423867398,17,2.833213344056216
21,inconceivable,,an essay,-14.776433092489953,-7.388216546244976,infinigram,14.776433092489953,7.388216546244976,338,5.823045895483019
21,inconceivable_syntactic,,then,-10.2177611304037,-10.2177611304037,infinigram,10.2177611304037,10.2177611304037,185397,12.1302547507532
21,probable,,a lawnmower,-29.82633627179813,-7.4565840679495325,infinigram,29.82633627179813,7.4565840679495325,13,2.5649493574615367
22,impossible,,fur,-11.065058990790902,-11.065058990790902,infinigram,11.065058990790902,11.065058990790902,2257,7.721791776817535
22,improbable,,a scalpel,-20.694038802291495,-6.8980129340971645,infinigram,20.694038802291495,6.8980129340971645,46,3.828641396489095
22,inconceivable,,a snore,-23.584330974035606,-7.8614436580118685,infinigram,23.584330974035606,7.8614436580118685,5,1.6094379124341003
22,inconceivable_syntactic,,sometimes,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,16795,9.728836502046393
22,probable,,scissors,-11.065058990790902,-11.065058990790902,infinigram,11.065058990790902,11.065058990790902,460,6.131226489483141
23,impossible,,a breeze,-18.251276807093284,-9.125638403546642,infinigram,18.251276807093284,9.125638403546642,229,5.43372200355424
23,improbable,,a dumbbell,-27.69000694490363,-9.230002314967876,infinigram,27.69000694490363,9.230002314967876,13,2.5649493574615367
23,inconceivable,,a nap,-18.251276807093284,-9.125638403546642,infinigram,18.251276807093284,9.125638403546642,310,5.736572297479192
23,inconceivable_syntactic,,from,-10.826992201428478,-10.826992201428478,infinigram,10.826992201428478,10.826992201428478,759491,13.540403751046503
23,probable,,a baseball bat,-25.521649339469782,-8.507216446489927,infinigram,25.521649339469782,8.507216446489927,66,4.189654742026425
24,impossible,,dirt,-10.824984707437652,-10.824984707437652,infinigram,10.824984707437652,10.824984707437652,2624,7.8724551500639794
24,improbable,,a spatula,-29.83593657825267,-9.94531219275089,infinigram,29.83593657825267,9.94531219275089,59,4.07753744390572
24,inconceivable,,a yawn,-20.95676254410752,-10.47838127205376,infinigram,20.95676254410752,10.47838127205376,49,3.8918202981106265
24,inconceivable_syntactic,,except,-10.824984707437652,-10.824984707437652,infinigram,10.824984707437652,10.824984707437652,17343,9.760944245750586
24,probable,,a shovel,-20.95676254410752,-10.47838127205376,infinigram,20.95676254410752,10.47838127205376,78,4.356708826689592
25,impossible,,a floor,-21.649850034459625,-10.824925017229813,infinigram,21.649850034459625,10.824925017229813,250,5.521460917862246
25,improbable,,wine,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,7100,8.867850063029406
25,inconceivable,,a myth,-21.649850034459625,-10.824925017229813,infinigram,21.649850034459625,10.824925017229813,238,5.472270673671475
25,inconceivable_syntactic,,by,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,897501,13.707369513550079
25,probable,,coffee,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,6925,8.842893331055539
26,impossible,,a galaxy,-18.887340827272972,-9.443670413636486,infinigram,18.887340827272972,9.443670413636486,267,5.58724865840025
26,improbable,,a bed,-18.887340827272972,-9.443670413636486,infinigram,18.887340827272972,9.443670413636486,831,6.7226297948554485
26,inconceivable,,a sigh,-18.887340827272972,-9.443670413636486,infinigram,18.887340827272972,9.443670413636486,437,6.07993319509559
26,inconceivable_syntactic,,for,-10.834726008457404,-10.834726008457404,infinigram,10.834726008457404,10.834726008457404,1664104,14.324797398410247
26,probable,,a shelf,-18.194193646713025,-9.097096823356512,infinigram,18.194193646713025,9.097096823356512,249,5.517452896464707
27,impossible,,a balloon,-20.362754541326147,-10.181377270663074,infinigram,20.362754541326147,10.181377270663074,186,5.225746673713202
27,improbable,,an anvil,-30.248468965674864,-10.082822988558288,infinigram,30.248468965674864,10.082822988558288,35,3.5553480614894135
27,inconceivable,,a lesson,-21.972192453760243,-10.986096226880122,infinigram,21.972192453760243,10.986096226880122,561,6.329720905522696
27,inconceivable_syntactic,,though,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,47219,10.762551632948083
27,probable,,an anchor,-20.627357586800336,-10.313678793400168,infinigram,20.627357586800336,10.313678793400168,243,5.493061443340548
28,impossible,,lightning,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,1322,7.186901020411631
28,improbable,,honey,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,3455,8.14757773620177
28,inconceivable,,minutes,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,32338,10.38399828829976
28,inconceivable_syntactic,,during,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,93327,11.44386473403802
28,probable,,water,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,56182,10.936351699882175
29,impossible,,a liquid,-20.95682223075265,-10.478411115376325,infinigram,20.95682223075265,10.478411115376325,1383,7.232010331664759
29,improbable,,a sweater,-20.95682223075265,-10.478411115376325,infinigram,20.95682223075265,10.478411115376325,86,4.454347296253507
29,inconceivable,,freedom,-10.825044394082783,-10.825044394082783,infinigram,10.825044394082783,10.825044394082783,9319,9.139810605785655
29,inconceivable_syntactic,,always,-10.825044394082783,-10.825044394082783,infinigram,10.825044394082783,10.825044394082783,55331,10.921088609106748
29,probable,,a towel,-20.95682223075265,-10.478411115376325,infinigram,20.95682223075265,10.478411115376325,265,5.579729825986222
30,impossible,,juice,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,3295,8.100161446936607
30,improbable,,a fan,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,1457,7.284134806195205
30,inconceivable,,courage,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,2555,7.845807502637805
30,inconceivable_syntactic,,and,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,4665401,15.355684347840462
30,probable,,a clothesline,-31.781627871129494,-10.593875957043165,infinigram,31.781627871129494,10.593875957043165,20,2.995732273553991
31,impossible,,a sieve,-29.964202542350208,-9.988067514116736,infinigram,29.964202542350208,9.988067514116736,62,4.127134385045092
31,improbable,,a bucket,-20.585898092640356,-10.292949046320178,infinigram,20.585898092640356,10.292949046320178,349,5.855071922202427
31,inconceivable,,history,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,31688,10.363693339301753
31,inconceivable_syntactic,,ever,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,39183,10.575998258245631
31,probable,,a spoon,-20.585898092640356,-10.292949046320178,infinigram,20.585898092640356,10.292949046320178,261,5.564520407322694
32,impossible,,a wall,-21.64994951616005,-10.824974758080025,infinigram,21.64994951616005,10.824974758080025,1407,7.249215057114389
32,improbable,,a window,-21.64994951616005,-10.824974758080025,infinigram,21.64994951616005,10.824974758080025,1221,7.107425474110705
32,inconceivable,,a theory,-21.64994951616005,-10.824974758080025,infinigram,21.64994951616005,10.824974758080025,927,6.831953565565855
32,inconceivable_syntactic,,should,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,135244,11.81483583343264
32,probable,,a door,-21.64994951616005,-10.824974758080025,infinigram,21.64994951616005,10.824974758080025,825,6.715383386334681
33,impossible,,buildings,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,6671,8.805525052709516
33,improbable,,acorns,-20.553781416408036,-10.276890708204018,infinigram,20.553781416408036,10.276890708204018,65,4.174387269895637
33,inconceivable,,time,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,263474,12.481709970368424
33,inconceivable_syntactic,,up,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,259314,12.465794961584885
33,probable,,sand,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,5257,8.567315800819449
34,impossible,,sofas,-28.215451226261344,-9.405150408753782,infinigram,28.215451226261344,9.405150408753782,125,4.8283137373023015
34,improbable,,cream,-10.825004603381865,-10.825004603381865,infinigram,10.825004603381865,10.825004603381865,3547,8.173857454773621
34,inconceivable,,luck,-10.825004603381865,-10.825004603381865,infinigram,10.825004603381865,10.825004603381865,4840,8.484669999710677
34,inconceivable_syntactic,,nor,-10.825004603381865,-10.825004603381865,infinigram,10.825004603381865,10.825004603381865,16941,9.737491998340946
34,probable,,coins,-10.825004603381865,-10.825004603381865,infinigram,10.825004603381865,10.825004603381865,1816,7.504391559161238
35,impossible,,a marble,-21.686631883666493,-10.843315941833247,infinigram,21.686631883666493,10.843315941833247,103,4.634728988229636
35,improbable,,a mug,-21.686631883666493,-10.843315941833247,infinigram,21.686631883666493,10.843315941833247,137,4.919980925828125
35,inconceivable,,a sneeze,-37.55766709528895,-9.389416773822237,infinigram,37.55766709528895,9.389416773822237,17,2.833213344056216
35,inconceivable_syntactic,,been,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,308621,12.63986926585065
35,probable,,a pot,-21.686631883666493,-10.843315941833247,infinigram,21.686631883666493,10.843315941833247,501,6.2166061010848646
36,impossible,,vapor,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1862,7.529406457837013
36,improbable,,string,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,30078,10.311549286491559
36,inconceivable,,a handshake,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,56,4.02535169073515
36,inconceivable_syntactic,,could,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,186154,12.134329567117272
36,probable,,screws,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1108,7.010311867307229
37,impossible,,a cloud,-20.588019594998382,-10.294009797499191,infinigram,20.588019594998382,10.294009797499191,756,6.628041376179533
37,improbable,,a forest,-21.686631883666493,-10.843315941833247,infinigram,21.686631883666493,10.843315941833247,393,5.973809611869261
37,inconceivable,,a gasp,-21.686631883666493,-10.843315941833247,infinigram,21.686631883666493,10.843315941833247,77,4.343805421853684
37,inconceivable_syntactic,,find,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,77677,11.260314482240034
37,probable,,a closet,-20.588019594998382,-10.294009797499191,infinigram,20.588019594998382,10.294009797499191,175,5.1647859739235145
38,impossible,,foam,-10.825203541055348,-10.825203541055348,infinigram,10.825203541055348,10.825203541055348,1813,7.502738210754851
38,improbable,,a pulley,-27.38950460834289,-9.12983486944763,infinigram,27.38950460834289,9.12983486944763,53,3.970291913552122
38,inconceivable,,an emotion,-20.956981377725214,-10.478490688862607,infinigram,20.956981377725214,10.478490688862607,116,4.7535901911063645
38,inconceivable_syntactic,,very,-10.825203541055348,-10.825203541055348,infinigram,10.825203541055348,10.825203541055348,123955,11.727673875496055
38,probable,,a forklift,-30.68361241883511,-10.22787080627837,infinigram,30.68361241883511,10.22787080627837,42,3.7376696182833684
39,impossible,,yogurt,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,521,6.255750041753367
39,improbable,,a blowtorch,-30.53817436037735,-7.634543590094338,infinigram,30.53817436037735,7.634543590094338,17,2.833213344056216
39,inconceivable,,surprises,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,755,6.626717749249025
39,inconceivable_syntactic,,does,-10.2177611304037,-10.2177611304037,infinigram,10.2177611304037,10.2177611304037,86331,11.365944024621301
39,probable,,a match,-12.759405956805793,-6.3797029784028965,infinigram,12.759405956805793,6.3797029784028965,975,6.882437470997847
40,impossible,,a star,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,1067,6.9726062513017535
40,improbable,,lettuce,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,465,6.142037405587356
40,inconceivable,,a mile,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,1096,6.999422467507961
40,inconceivable_syntactic,,went,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,42410,10.655139462468636
40,probable,,bread,-11.470524098899068,-11.470524098899068,infinigram,11.470524098899068,11.470524098899068,4474,8.406038142050075
41,impossible,,wind,-10.825024498930237,-10.825024498930237,infinigram,10.825024498930237,10.825024498930237,12744,9.452815851589884
41,improbable,,a whisk,-20.956802335600102,-10.478401167800051,infinigram,20.956802335600102,10.478401167800051,45,3.8066624897703196
41,inconceivable,,decades,-10.825024498930237,-10.825024498930237,infinigram,10.825024498930237,10.825024498930237,8172,9.008468955937513
41,inconceivable_syntactic,,gave,-10.825024498930237,-10.825024498930237,infinigram,10.825024498930237,10.825024498930237,24520,10.107244390050148
41,probable,,a blender,-20.956802335600102,-10.478401167800051,infinigram,20.956802335600102,10.478401167800051,141,4.948759890378168
42,impossible,,a napkin,-28.35377011801913,-9.451256706006378,infinigram,28.35377011801913,9.451256706006378,61,4.110873864173311
42,improbable,,a radiator,-21.649850034459625,-10.824925017229813,infinigram,21.649850034459625,10.824925017229813,50,3.912023005428146
42,inconceivable,,a promise,-21.649850034459625,-10.824925017229813,infinigram,21.649850034459625,10.824925017229813,630,6.4457198193855785
42,inconceivable_syntactic,,took,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,43553,10.681733866245636
42,probable,,a stove,-21.649850034459625,-10.824925017229813,infinigram,21.649850034459625,10.824925017229813,49,3.8918202981106265
43,impossible,,his mind,-20.559382291293197,-10.279691145646598,infinigram,20.559382291293197,10.279691145646598,2752,7.920083199053234
43,improbable,,his feet,-20.96484739940136,-10.48242369970068,infinigram,20.96484739940136,10.48242369970068,1893,7.545918151209323
43,inconceivable,,an opinion,-21.725969875468444,-10.862984937734222,infinigram,21.725969875468444,10.862984937734222,819,6.70808408385307
43,inconceivable_syntactic,,never,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,67512,11.120060638837803
43,probable,,his hands,-19.86623511073325,-9.933117555366625,infinigram,19.86623511073325,9.933117555366625,3473,8.152774052744075
44,impossible,,a raspberry,-14.571285721471568,-7.285642860735784,infinigram,14.571285721471568,7.285642860735784,38,3.6375861597263857
44,improbable,,a pocket,-13.878138540911623,-6.9390692704558115,infinigram,13.878138540911623,6.9390692704558115,295,5.68697535633982
