rt,stimulus,response,task_type,correct_response,attemps,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,correct,attempts,session_file_id
1634,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,19987,0.0-1.0-0.0,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1685,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,21672,0.0-1.0-0.1,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1781,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,23453,0.0-1.0-0.2,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1626,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,25079,0.0-1.0-0.3,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1245,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,26324,0.0-1.0-0.4,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
2763,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,29088,0.0-1.0-0.5,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1658,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,30746,0.0-1.0-0.6,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1234,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,31980,0.0-1.0-0.7,anon_subject_56,659f04805339f753c1b65235,65a05a8a6451f41271c335b3,0.32652792631992744,True,0,session-65a05aeae845a
1702,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,18341,0.0-1.0-0.0,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
1892,Could someone move furniture with their mind?,1,practice,0,1,html-keyboard-response,2,20236,0.0-1.0-0.1,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,False,0,session-65a047ae94c9d
3383,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,23619,0.0-1.0-0.2,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
4937,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,28558,0.0-1.0-0.3,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
5644,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,34203,0.0-1.0-0.4,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
3040,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,37244,0.0-1.0-0.5,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
1414,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,38660,0.0-1.0-0.6,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
2647,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,41307,0.0-1.0-0.7,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,0,session-65a047ae94c9d
1681,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,46411,0.0-1.1-0.8,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
8847,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,55259,0.0-1.1-0.9,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
3567,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,58827,0.0-1.1-0.10,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
1600,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,60428,0.0-1.1-0.11,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
1519,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,61947,0.0-1.1-0.12,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
1783,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,63731,0.0-1.1-0.13,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
1055,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,64787,0.0-1.1-0.14,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
1031,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,65819,0.0-1.1-0.15,anon_subject_257,659f04805339f753c1b65235,65a0471a591c52695cdbe8a9,0.2096322973397371,True,1,session-65a047ae94c9d
2666,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,40099,0.0-1.0-0.0,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
2101,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,42202,0.0-1.0-0.1,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
1358,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,43562,0.0-1.0-0.2,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
1727,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,45290,0.0-1.0-0.3,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
2383,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,47675,0.0-1.0-0.4,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
2374,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,50050,0.0-1.0-0.5,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
1110,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,51162,0.0-1.0-0.6,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
1399,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,52562,0.0-1.0-0.7,anon_subject_92,659f04805339f753c1b65235,65a0475254a913c61d775644,0.6024728632331198,True,0,session-65a047d26a3eb
2819,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,13936,0.0-1.0-0.0,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
1469,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,15407,0.0-1.0-0.1,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
1759,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,17167,0.0-1.0-0.2,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,False,0,session-65a047fe4e782
1823,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,18991,0.0-1.0-0.3,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
3582,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,22575,0.0-1.0-0.4,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
1710,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,24287,0.0-1.0-0.5,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
1919,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,26207,0.0-1.0-0.6,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
1423,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,27631,0.0-1.0-0.7,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,0,session-65a047fe4e782
1766,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,34079,0.0-1.1-0.8,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
4975,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,39055,0.0-1.1-0.9,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
1455,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,40511,0.0-1.1-0.10,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
2950,Could someone pour a glass of honey?,0,practice,1,1,html-keyboard-response,12,43462,0.0-1.1-0.11,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,False,1,session-65a047fe4e782
1367,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,44830,0.0-1.1-0.12,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
1543,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,46375,0.0-1.1-0.13,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
911,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,47287,0.0-1.1-0.14,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
927,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,48215,0.0-1.1-0.15,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,1,session-65a047fe4e782
1552,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,17,52318,0.0-1.2-0.16,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,2,session-65a047fe4e782
3334,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,18,55653,0.0-1.2-0.17,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,2,session-65a047fe4e782
1136,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,19,56790,0.0-1.2-0.18,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,False,2,session-65a047fe4e782
575,Could someone pour a glass of honey?,0,practice,1,1,html-keyboard-response,20,57366,0.0-1.2-0.19,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,False,2,session-65a047fe4e782
959,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,21,58326,0.0-1.2-0.20,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,2,session-65a047fe4e782
935,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,22,59262,0.0-1.2-0.21,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,2,session-65a047fe4e782
791,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,23,60054,0.0-1.2-0.22,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,2,session-65a047fe4e782
943,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,24,60998,0.0-1.2-0.23,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,2,session-65a047fe4e782
1040,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,25,64270,0.0-1.3-0.24,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
4472,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,26,68742,0.0-1.3-0.25,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
1310,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,27,70054,0.0-1.3-0.26,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
758,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,28,70813,0.0-1.3-0.27,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
1232,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,29,72046,0.0-1.3-0.28,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
815,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,30,72862,0.0-1.3-0.29,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
807,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,31,73669,0.0-1.3-0.30,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
928,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,32,74598,0.0-1.3-0.31,anon_subject_21,659f04805339f753c1b65235,65a0476be7bb05ef1c8daa8f,0.9285172744524561,True,3,session-65a047fe4e782
7839,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,9865,0.0-1.0-0.0,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
2426,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,12291,0.0-1.0-0.1,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
2701,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,14993,0.0-1.0-0.2,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,0,session-65a04856cf0c0
1938,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,16931,0.0-1.0-0.3,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
3389,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,20321,0.0-1.0-0.4,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
5546,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,25868,0.0-1.0-0.5,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
1632,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,27501,0.0-1.0-0.6,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
2235,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,29737,0.0-1.0-0.7,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,0,session-65a04856cf0c0
1414,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,34633,0.0-1.1-0.8,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,1,session-65a04856cf0c0
1261,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,35895,0.0-1.1-0.9,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,1,session-65a04856cf0c0
2071,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,11,37967,0.0-1.1-0.10,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,1,session-65a04856cf0c0
2335,Could someone pour a glass of honey?,0,practice,1,1,html-keyboard-response,12,40302,0.0-1.1-0.11,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,1,session-65a04856cf0c0
1007,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,41310,0.0-1.1-0.12,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,1,session-65a04856cf0c0
1010,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,42320,0.0-1.1-0.13,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,1,session-65a04856cf0c0
774,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,43094,0.0-1.1-0.14,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,1,session-65a04856cf0c0
788,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,43882,0.0-1.1-0.15,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,1,session-65a04856cf0c0
876,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,17,47127,0.0-1.2-0.16,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,2,session-65a04856cf0c0
2704,Could someone move furniture with their mind?,1,practice,0,1,html-keyboard-response,18,49831,0.0-1.2-0.17,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,2,session-65a04856cf0c0
3757,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,19,53589,0.0-1.2-0.18,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,2,session-65a04856cf0c0
1175,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,20,54768,0.0-1.2-0.19,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,2,session-65a04856cf0c0
1004,Could someone put the moon in a soda can?,1,practice,0,1,html-keyboard-response,21,55772,0.0-1.2-0.20,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,2,session-65a04856cf0c0
937,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,22,56710,0.0-1.2-0.21,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,2,session-65a04856cf0c0
808,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,23,57518,0.0-1.2-0.22,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,2,session-65a04856cf0c0
1235,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,24,58754,0.0-1.2-0.23,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,2,session-65a04856cf0c0
785,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,25,60526,0.0-1.3-0.24,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,3,session-65a04856cf0c0
2293,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,26,62820,0.0-1.3-0.25,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,3,session-65a04856cf0c0
997,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,27,63817,0.0-1.3-0.26,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,3,session-65a04856cf0c0
1717,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,28,65535,0.0-1.3-0.27,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,3,session-65a04856cf0c0
928,Could someone put the moon in a soda can?,1,practice,0,1,html-keyboard-response,29,66463,0.0-1.3-0.28,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,False,3,session-65a04856cf0c0
957,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,30,67420,0.0-1.3-0.29,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,3,session-65a04856cf0c0
1177,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,31,68597,0.0-1.3-0.30,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,3,session-65a04856cf0c0
769,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,32,69367,0.0-1.3-0.31,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,3,session-65a04856cf0c0
686,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,33,71960,0.0-1.4-0.32,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
3029,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,34,74989,0.0-1.4-0.33,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
1060,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,35,76049,0.0-1.4-0.34,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
1356,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,36,77406,0.0-1.4-0.35,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
1427,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,37,78833,0.0-1.4-0.36,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
2824,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,38,81658,0.0-1.4-0.37,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
832,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,39,82490,0.0-1.4-0.38,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
838,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,40,83328,0.0-1.4-0.39,anon_subject_269,659f04805339f753c1b65235,65a047a530f6e0140ae07e18,0.9716317915813271,True,4,session-65a04856cf0c0
2065,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,20539,0.0-1.0-0.0,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
1432,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,21971,0.0-1.0-0.1,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
2447,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,24419,0.0-1.0-0.2,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
3184,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,27603,0.0-1.0-0.3,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
1960,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,29562,0.0-1.0-0.4,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
3831,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,33394,0.0-1.0-0.5,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
2040,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,35434,0.0-1.0-0.6,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,0,session-65a04836ee0a3
1600,Could someone smash a pumpkin with sadness?,1,practice,0,1,html-keyboard-response,8,37034,0.0-1.0-0.7,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,False,0,session-65a04836ee0a3
4211,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,46730,0.0-1.1-0.8,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,1,session-65a04836ee0a3
1247,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,47978,0.0-1.1-0.9,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,1,session-65a04836ee0a3
4361,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,52339,0.0-1.1-0.10,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,1,session-65a04836ee0a3
2216,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,54555,0.0-1.1-0.11,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,1,session-65a04836ee0a3
1959,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,56514,0.0-1.1-0.12,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,1,session-65a04836ee0a3
5704,Could someone lock a door with a day?,1,practice,0,1,html-keyboard-response,14,62218,0.0-1.1-0.13,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,False,1,session-65a04836ee0a3
1152,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,63370,0.0-1.1-0.14,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,1,session-65a04836ee0a3
1920,Could someone smash a pumpkin with sadness?,1,practice,0,1,html-keyboard-response,16,65291,0.0-1.1-0.15,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,False,1,session-65a04836ee0a3
