subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,response,item_id,original_item_id,prefix,infinitive_prefix,expt_prefix,sentence_prefix,probable,improbable,impossible_physics,impossible_magic,inconceivable_syntactic,inconceivable_semantic,prefix_type,task_type,trial_type,rng_seed,response_label,condition,query,session_file_id,response_correct,rt_normalized
anon_subject_262,659f04805339f753c1b65235,65a02b2bba9f28bc37c446df,34,0.0-3.0-0.12,136749,3159,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of clay?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.176992031245097,yes,probable,Could someone craft a bowl out of clay?,session-65a02c2a09112,True,-0.6573699481134564
anon_subject_262,659f04805339f753c1b65235,65a02b2bba9f28bc37c446df,36,0.0-3.0-0.13,142053,4300,"<div style=""font-size:20px;""><p>Could someone bake a cake using superpowers?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.176992031245097,no,impossible_magic,Could someone bake a cake using superpowers?,session-65a02c2a09112,True,0.7302008632281844
anon_subject_262,659f04805339f753c1b65235,65a02b2bba9f28bc37c446df,38,0.0-3.0-0.14,146261,3194,"<div style=""font-size:20px;""><p>Could someone draw a picture using a mountain?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.176992031245097,no,impossible_physics,Could someone draw a picture using a mountain?,session-65a02c2a09112,True,-0.6148064262931607
anon_subject_262,659f04805339f753c1b65235,65a02b2bba9f28bc37c446df,40,0.0-3.0-0.15,153125,5858,"<div style=""font-size:20px;""><p>Could someone grow vegetables in sand?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.176992031245097,no,improbable,Could someone grow vegetables in sand?,session-65a02c2a09112,False,2.624885634543063
anon_subject_262,659f04805339f753c1b65235,65a02b2bba9f28bc37c446df,42,0.0-3.0-0.16,157038,2897,"<div style=""font-size:20px;""><p>Could someone wash their hair with minutes?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.176992031245097,no,inconceivable_semantic,Could someone wash their hair with minutes?,session-65a02c2a09112,True,-0.9759883114539559
anon_subject_262,659f04805339f753c1b65235,65a02b2bba9f28bc37c446df,44,0.0-3.0-0.17,160861,2809,"<div style=""font-size:20px;""><p>Could someone tow a car using then?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.176992031245097,no,inconceivable_syntactic,Could someone tow a car using then?,session-65a02c2a09112,True,-1.0830051663164137
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,18,0.0-3.0-0.0,69839,3766,"<div style=""font-size:20px;""><p>Could someone draw a picture using a mountain?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.9222336217211988,no,impossible_physics,Could someone draw a picture using a mountain?,session-65a05b57486b5,True,2.9565239998596407
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,20,0.0-3.0-0.1,73144,2300,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of rumors?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.9222336217211988,no,inconceivable_semantic,Could someone shovel a driveway full of rumors?,session-65a05b57486b5,True,0.378565591628593
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,22,0.0-3.0-0.2,75802,1646,"<div style=""font-size:20px;""><p>Could someone grow vegetables in justice?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.9222336217211988,no,inconceivable_semantic,Could someone grow vegetables in justice?,session-65a05b57486b5,True,-0.7714922521525156
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,24,0.0-3.0-0.3,78221,1413,"<div style=""font-size:20px;""><p>Could someone construct a tower using blocks?</p></div>",1,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.9222336217211988,yes,improbable,Could someone construct a tower using blocks?,session-65a05b57486b5,True,-1.1812223402274367
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,26,0.0-3.0-0.4,81357,2126,"<div style=""font-size:20px;""><p>Could someone hide a gift using a cloud?</p></div>",0,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.9222336217211988,no,impossible_physics,Could someone hide a gift using a cloud?,session-65a05b57486b5,True,0.0725868992464632
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,28,0.0-3.0-0.5,84639,2155,"<div style=""font-size:20px;""><p>Could someone wash their hair with air?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.9222336217211988,no,impossible_physics,Could someone wash their hair with air?,session-65a05b57486b5,True,0.12358334797681816
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,30,0.0-3.0-0.6,87280,1623,"<div style=""font-size:20px;""><p>Could someone knit a scarf using telepathy?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.9222336217211988,no,impossible_magic,Could someone knit a scarf using telepathy?,session-65a05b57486b5,True,-0.8119377114903833
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,32,0.0-3.0-0.7,90957,2665,"<div style=""font-size:20px;""><p>Could someone chill a drink using at?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.9222336217211988,no,inconceivable_syntactic,Could someone chill a drink using at?,session-65a05b57486b5,True,1.0204174463382332
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,34,0.0-3.0-0.8,94101,2129,"<div style=""font-size:20px;""><p>Could someone bake a cake using an airfryer?</p></div>",1,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.9222336217211988,yes,improbable,Could someone bake a cake using an airfryer?,session-65a05b57486b5,True,0.07786239394270682
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,36,0.0-3.0-0.9,97085,1981,"<div style=""font-size:20px;""><p>Could someone construct a castle using follow?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.9222336217211988,no,inconceivable_syntactic,Could someone construct a castle using follow?,session-65a05b57486b5,True,-0.18239534440531166
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,38,0.0-3.0-0.10,99936,1838,"<div style=""font-size:20px;""><p>Could someone fly a kite using witchcraft?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.9222336217211988,no,impossible_magic,Could someone fly a kite using witchcraft?,session-65a05b57486b5,True,-0.43386059159292406
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,40,0.0-3.0-0.11,102591,1650,"<div style=""font-size:20px;""><p>Could someone paint a house using questions?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.9222336217211988,no,inconceivable_semantic,Could someone paint a house using questions?,session-65a05b57486b5,True,-0.7644582592241908
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,42,0.0-3.0-0.12,106518,2921,"<div style=""font-size:20px;""><p>Could someone tow a car using aliens?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.9222336217211988,no,impossible_magic,Could someone tow a car using aliens?,session-65a05b57486b5,True,1.4705929937510218
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,44,0.0-3.0-0.13,109614,2080,"<div style=""font-size:20px;""><p>Could someone start a fire using sometimes?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.9222336217211988,no,inconceivable_syntactic,Could someone start a fire using sometimes?,session-65a05b57486b5,True,-0.008304019429272272
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,46,0.0-3.0-0.14,112400,1772,"<div style=""font-size:20px;""><p>Could someone wash dishes using rain?</p></div>",1,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.9222336217211988,yes,improbable,Could someone wash dishes using rain?,session-65a05b57486b5,True,-0.5499214749102836
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,48,0.0-3.0-0.15,115047,1514,"<div style=""font-size:20px;""><p>Could someone brew coffee using water?</p></div>",1,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.9222336217211988,yes,probable,Could someone brew coffee using water?,session-65a05b57486b5,True,-1.0036140187872347
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,50,0.0-3.0-0.16,117945,1890,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of clay?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.9222336217211988,yes,probable,Could someone craft a bowl out of clay?,session-65a05b57486b5,True,-0.3424186835247014
anon_subject_101,659f04805339f753c1b65235,65a05a61fe51d8b6cef36e76,52,0.0-3.0-0.17,121017,2056,"<div style=""font-size:20px;""><p>Could someone seal a box using tape?</p></div>",1,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.9222336217211988,yes,probable,Could someone seal a box using tape?,session-65a05b57486b5,True,-0.05050797699922121
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,18,0.0-3.0-0.0,52211,3014,"<div style=""font-size:20px;""><p>Could someone wash their hair with detergent?</p></div>",1,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.4954437267559386,yes,improbable,Could someone wash their hair with detergent?,session-65a041583ce7c,True,0.7993224844449149
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,20,0.0-3.0-0.1,54893,1680,"<div style=""font-size:20px;""><p>Could someone tow a car using aliens?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.4954437267559386,no,impossible_magic,Could someone tow a car using aliens?,session-65a041583ce7c,True,-0.47125420670372126
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,22,0.0-3.0-0.2,57670,1775,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of snow?</p></div>",1,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.4954437267559386,yes,probable,Could someone shovel a driveway full of snow?,session-65a041583ce7c,True,-0.3807708591331662
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,24,0.0-3.0-0.3,60193,1521,"<div style=""font-size:20px;""><p>Could someone grow vegetables in bleach?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.4954437267559386,no,impossible_physics,Could someone grow vegetables in bleach?,session-65a041583ce7c,True,-0.6226947568481239
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,26,0.0-3.0-0.4,64744,3550,"<div style=""font-size:20px;""><p>Could someone knit a scarf using wire?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.4954437267559386,no,improbable,Could someone knit a scarf using wire?,session-65a041583ce7c,False,1.3098390560008888
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,28,0.0-3.0-0.5,68115,2370,"<div style=""font-size:20px;""><p>Could someone construct a tower using while?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.4954437267559386,no,inconceivable_syntactic,Could someone construct a tower using while?,session-65a041583ce7c,True,0.1859406335455733
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,30,0.0-3.0-0.6,70639,1522,"<div style=""font-size:20px;""><p>Could someone construct a castle using follow?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.4954437267559386,no,inconceivable_syntactic,Could someone construct a castle using follow?,session-65a041583ce7c,True,-0.6217423005579076
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,32,0.0-3.0-0.7,72983,1343,"<div style=""font-size:20px;""><p>Could someone paint a house using questions?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.4954437267559386,no,inconceivable_semantic,Could someone paint a house using questions?,session-65a041583ce7c,True,-0.7922319765066376
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,34,0.0-3.0-0.8,76082,2098,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of auras?</p></div>",0,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.4954437267559386,no,impossible_magic,Could someone craft a bowl out of auras?,session-65a041583ce7c,True,-0.07312747739327904
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,36,0.0-3.0-0.9,79968,2884,"<div style=""font-size:20px;""><p>Could someone fly a kite using a sound?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.4954437267559386,no,inconceivable_semantic,Could someone fly a kite using a sound?,session-65a041583ce7c,True,0.675503166716787
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,38,0.0-3.0-0.10,83301,2331,"<div style=""font-size:20px;""><p>Could someone bake a cake using a refrigerator?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.4954437267559386,no,impossible_physics,Could someone bake a cake using a refrigerator?,session-65a041583ce7c,True,0.14879483822713493
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,40,0.0-3.0-0.11,85470,1168,"<div style=""font-size:20px;""><p>Could someone seal a box using tape?</p></div>",1,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.4954437267559386,yes,probable,Could someone seal a box using tape?,session-65a041583ce7c,True,-0.9589118272945022
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,42,0.0-3.0-0.12,87398,926,"<div style=""font-size:20px;""><p>Could someone wash dishes using soap?</p></div>",1,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.4954437267559386,yes,probable,Could someone wash dishes using soap?,session-65a041583ce7c,True,-1.1894062495268634
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,44,0.0-3.0-0.13,90309,1910,"<div style=""font-size:20px;""><p>Could someone chill a drink using at?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.4954437267559386,no,inconceivable_syntactic,Could someone chill a drink using at?,session-65a041583ce7c,True,-0.2521892599539564
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,46,0.0-3.0-0.14,92614,1302,"<div style=""font-size:20px;""><p>Could someone brew coffee using lightsabers?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.4954437267559386,no,impossible_magic,Could someone brew coffee using lightsabers?,session-65a041583ce7c,True,-0.8312826844055088
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,48,0.0-3.0-0.15,96287,2671,"<div style=""font-size:20px;""><p>Could someone draw a picture using a mountain?</p></div>",1,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.4954437267559386,yes,impossible_physics,Could someone draw a picture using a mountain?,session-65a041583ce7c,False,0.47262997690070035
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,50,0.0-3.0-0.16,102595,5307,"<div style=""font-size:20px;""><p>Could someone start a fire using traffic?</p></div>",0,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.4954437267559386,no,inconceivable_semantic,Could someone start a fire using traffic?,session-65a041583ce7c,True,2.983304757911049
anon_subject_297,659f04805339f753c1b65235,65a040e00198a4a3951f613b,52,0.0-3.0-0.17,105370,1774,"<div style=""font-size:20px;""><p>Could someone hide a gift using a tarp?</p></div>",1,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.4954437267559386,yes,improbable,Could someone hide a gift using a tarp?,session-65a041583ce7c,True,-0.38172331542338256
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,20,0.0-3.0-0.1,48110,2974,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of snow?</p></div>",1,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.6863760239185992,yes,probable,Could someone shovel a driveway full of snow?,session-65a05aeba57a4,True,0.8424309995071994
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,22,0.0-3.0-0.2,52102,2988,"<div style=""font-size:20px;""><p>Could someone fly a kite using give?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.6863760239185992,no,inconceivable_syntactic,Could someone fly a kite using give?,session-65a05aeba57a4,True,0.8538994567421307
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,24,0.0-3.0-0.3,54519,1406,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of smoke?</p></div>",0,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.6863760239185992,no,impossible_physics,Could someone craft a bowl out of smoke?,session-65a05aeba57a4,True,-0.4420362108051119
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,26,0.0-3.0-0.4,56966,1430,"<div style=""font-size:20px;""><p>Could someone start a fire using kindling?</p></div>",1,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.6863760239185992,yes,probable,Could someone start a fire using kindling?,session-65a05aeba57a4,True,-0.42237599840237244
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,28,0.0-3.0-0.5,59450,1466,"<div style=""font-size:20px;""><p>Could someone brew coffee using soda?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.6863760239185992,no,improbable,Could someone brew coffee using soda?,session-65a05aeba57a4,False,-0.3928856797982633
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,30,0.0-3.0-0.6,61976,1523,"<div style=""font-size:20px;""><p>Could someone wash dishes using arithmetic?</p></div>",0,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.6863760239185992,no,inconceivable_semantic,Could someone wash dishes using arithmetic?,session-65a05aeba57a4,True,-0.3461926753417571
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,32,0.0-3.0-0.7,64397,1407,"<div style=""font-size:20px;""><p>Could someone grow vegetables in bleach?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.6863760239185992,no,impossible_physics,Could someone grow vegetables in bleach?,session-65a05aeba57a4,True,-0.4412170352883311
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,34,0.0-3.0-0.8,67737,2330,"<div style=""font-size:20px;""><p>Could someone construct a castle using follow?</p></div>",0,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.6863760239185992,no,inconceivable_syntactic,Could someone construct a castle using follow?,session-65a05aeba57a4,True,0.31488196670035723
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,36,0.0-3.0-0.9,69757,1007,"<div style=""font-size:20px;""><p>Could someone knit a scarf using wire?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.6863760239185992,no,improbable,Could someone knit a scarf using wire?,session-65a05aeba57a4,False,-0.7688872420006554
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,38,0.0-3.0-0.10,74322,3563,"<div style=""font-size:20px;""><p>Could someone chill a drink using at?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.6863760239185992,no,inconceivable_syntactic,Could someone chill a drink using at?,session-65a05aeba57a4,True,1.3249253788910968
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,40,0.0-3.0-0.11,76496,1161,"<div style=""font-size:20px;""><p>Could someone wash their hair with air?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.6863760239185992,no,impossible_physics,Could someone wash their hair with air?,session-65a05aeba57a4,True,-0.6427342124164106
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,42,0.0-3.0-0.12,78488,975,"<div style=""font-size:20px;""><p>Could someone bake a cake using superpowers?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.6863760239185992,no,impossible_magic,Could someone bake a cake using superpowers?,session-65a05aeba57a4,True,-0.7951008585376413
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,44,0.0-3.0-0.13,80875,1384,"<div style=""font-size:20px;""><p>Could someone paint a house using questions?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.6863760239185992,no,inconceivable_semantic,Could someone paint a house using questions?,session-65a05aeba57a4,True,-0.4600580721742898
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,46,0.0-3.0-0.14,83141,1255,"<div style=""font-size:20px;""><p>Could someone construct a tower using laughter?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.6863760239185992,no,inconceivable_semantic,Could someone construct a tower using laughter?,session-65a05aeba57a4,True,-0.5657317138390143
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,48,0.0-3.0-0.15,85333,1189,"<div style=""font-size:20px;""><p>Could someone tow a car using aliens?</p></div>",0,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.6863760239185992,no,impossible_magic,Could someone tow a car using aliens?,session-65a05aeba57a4,True,-0.6197972979465479
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,50,0.0-3.0-0.16,88116,1777,"<div style=""font-size:20px;""><p>Could someone hide a gift using a closet?</p></div>",1,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.6863760239185992,yes,probable,Could someone hide a gift using a closet?,session-65a05aeba57a4,True,-0.13812209407943113
anon_subject_217,659f04805339f753c1b65235,65a05a78a870e799565462a7,52,0.0-3.0-0.17,90502,1367,"<div style=""font-size:20px;""><p>Could someone draw a picture using magic?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.6863760239185992,no,impossible_magic,Could someone draw a picture using magic?,session-65a05aeba57a4,True,-0.47398405595956355
