rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,session_file_id,task,success,completion_time,exp_type
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,117703.0,0.0-3.0-1.17,anon_subject_286,659f04805339f753c1b65235,65a04773a068e743e9555bd4,0.5870452131345207,session-65a04823e235f,prompt,,,
,,,,,,,,,,,session-65a04823e235f,,True,2024-01-11T19:57:10.317Z,gesture-beat-expt-pilot
9976.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,17.0,93592.0,0.0-2.0,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,97236.0,0.0-3.0-1.0,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,100524.0,0.0-3.0-1.1,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,103628.0,0.0-3.0-1.2,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,108308.0,0.0-3.0-1.3,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,110989.0,0.0-3.0-1.4,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,114540.0,0.0-3.0-1.5,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,118356.0,0.0-3.0-1.6,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,121236.0,0.0-3.0-1.7,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,124109.0,0.0-3.0-1.8,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,126637.0,0.0-3.0-1.9,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,129165.0,0.0-3.0-1.10,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,131629.0,0.0-3.0-1.11,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,134757.0,0.0-3.0-1.12,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,137173.0,0.0-3.0-1.13,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,47.0,140228.0,0.0-3.0-1.14,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,49.0,143876.0,0.0-3.0-1.15,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,51.0,146685.0,0.0-3.0-1.16,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,53.0,150060.0,0.0-3.0-1.17,anon_subject_70,659f04805339f753c1b65235,65a04784e6891ded9ae07a7d,0.6409343559275458,session-65a048380be29,prompt,,,
,,,,,,,,,,,session-65a048380be29,,True,2024-01-11T19:57:44.730Z,gesture-beat-expt-pilot
7062.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,43789.0,0.0-2.0,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,46887.0,0.0-3.0-1.0,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,49917.0,0.0-3.0-1.1,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,52479.0,0.0-3.0-1.2,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,54873.0,0.0-3.0-1.3,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,57687.0,0.0-3.0-1.4,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,60368.0,0.0-3.0-1.5,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,62523.0,0.0-3.0-1.6,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,64776.0,0.0-3.0-1.7,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,67459.0,0.0-3.0-1.8,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,69908.0,0.0-3.0-1.9,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,72210.0,0.0-3.0-1.10,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,75804.0,0.0-3.0-1.11,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,78304.0,0.0-3.0-1.12,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,81297.0,0.0-3.0-1.13,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,86820.0,0.0-3.0-1.14,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,89517.0,0.0-3.0-1.15,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,92058.0,0.0-3.0-1.16,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,94966.0,0.0-3.0-1.17,anon_subject_43,659f04805339f753c1b65235,65a03fa2975ac8e822b372d7,0.9913226701748024,session-65a0408f039c5,prompt,,,
,,,,,,,,,,,session-65a0408f039c5,,True,2024-01-11T19:25:01.274Z,gesture-beat-expt-pilot
3478.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,39495.0,0.0-2.0,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,42529.0,0.0-3.0-1.0,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,46881.0,0.0-3.0-1.1,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,49671.0,0.0-3.0-1.2,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,53456.0,0.0-3.0-1.3,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,57345.0,0.0-3.0-1.4,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,62142.0,0.0-3.0-1.5,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,65248.0,0.0-3.0-1.6,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,67689.0,0.0-3.0-1.7,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,70455.0,0.0-3.0-1.8,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,75640.0,0.0-3.0-1.9,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,80503.0,0.0-3.0-1.10,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,83182.0,0.0-3.0-1.11,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,89592.0,0.0-3.0-1.12,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,93328.0,0.0-3.0-1.13,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,96222.0,0.0-3.0-1.14,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,100091.0,0.0-3.0-1.15,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,102607.0,0.0-3.0-1.16,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,107272.0,0.0-3.0-1.17,anon_subject_173,659f04805339f753c1b65235,65a05a63420a02f3939b3815,0.1034297357750682,session-65a05ae561371,prompt,,,
,,,,,,,,,,,session-65a05ae561371,,True,2024-01-11T21:17:25.142Z,gesture-beat-expt-pilot
53222.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,25.0,190240.0,0.0-2.0,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,196876.0,0.0-3.0-1.0,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,202057.0,0.0-3.0-1.1,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,208330.0,0.0-3.0-1.2,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,214346.0,0.0-3.0-1.3,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,225889.0,0.0-3.0-1.4,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,229244.0,0.0-3.0-1.5,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,235041.0,0.0-3.0-1.6,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,240474.0,0.0-3.0-1.7,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,244453.0,0.0-3.0-1.8,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,247718.0,0.0-3.0-1.9,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,47.0,254897.0,0.0-3.0-1.10,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,49.0,259290.0,0.0-3.0-1.11,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,51.0,265810.0,0.0-3.0-1.12,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,53.0,273375.0,0.0-3.0-1.13,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,55.0,277118.0,0.0-3.0-1.14,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,57.0,280220.0,0.0-3.0-1.15,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,59.0,283445.0,0.0-3.0-1.16,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,61.0,286452.0,0.0-3.0-1.17,anon_subject_296,659f04805339f753c1b65235,65a05a662159acf4685805f9,0.5580582794481992,session-65a05c0be8cf9,prompt,,,
,,,,,,,,,,,session-65a05c0be8cf9,,True,2024-01-11T21:22:13.954Z,gesture-beat-expt-pilot
5578.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,73.0,257748.0,0.0-2.0,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,75.0,264014.0,0.0-3.0-1.0,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,77.0,268972.0,0.0-3.0-1.1,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,79.0,272685.0,0.0-3.0-1.2,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,81.0,277198.0,0.0-3.0-1.3,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,83.0,282692.0,0.0-3.0-1.4,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,85.0,286154.0,0.0-3.0-1.5,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,87.0,289430.0,0.0-3.0-1.6,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,89.0,297178.0,0.0-3.0-1.7,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,91.0,302094.0,0.0-3.0-1.8,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,93.0,304721.0,0.0-3.0-1.9,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,95.0,309061.0,0.0-3.0-1.10,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,97.0,316365.0,0.0-3.0-1.11,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,99.0,320391.0,0.0-3.0-1.12,anon_subject_129,659f04805339f753c1b65235,65a05a8e0e6a0108526be3f6,0.16039678129796164,session-65a05c44b2969,prompt,,,
